id,date,lat,lng,tornado,monthtodatesnowfalli,thunder,meantempi,snow,meanvism,meanwdire,minhumidity,maxvism,since1jancoolingdegreedays,coolingdegreedays,maxdewptm,monthtodatecoolingdegreedays,since1sepheatingdegreedays,precipi,heatingdegreedays,meanpressurem,since1julsnowfallm,monthtodatesnowfallm,precipsource,rain,minwspdm,since1sepcoolingdegreedaysnormal,meanwindspdi,monthtodateheatingdegreedaysnormal,snowfallm,fog,humidity,minwspdi,meanpressurei,gdegreedays,since1julheatingdegreedays,mindewptm,maxwspdi,minpressurem,coolingdegreedaysnormal,maxtempm,minvisi,meanwindspdm,mintempi,maxpressurem,since1sepheatingdegreedaysnormal,hail,meandewptm,maxwspdm,precipm,meantempm,since1julheatingdegreedaysnormal,snowfalli,monthtodateheatingdegreedays,monthtodatecoolingdegreedaysnormal,since1sepcoolingdegreedays,maxpressurei,minvism,minpressurei,maxvisi,heatingdegreedaysnormal,since1jancoolingdegreedaysnormal,snowdepthm,meanwdird,meandewpti,meanvisi,maxhumidity,snowdepthi,mintempm,since1julsnowfalli,maxtempi,maxdewpti,mindewpti
81,20020611,46.06066698685,-59.994433201384,0,,0,46,0,23.2,North,66,24.1,,0,5,,,0.00,20,1014.59,,,3Or6HourObs,1,0,,10,,,0,83,0,29.96,0,,4,18,1013,,10,6.0,15,41,1016,,0,5,30,0.0,8,,,,,,30.01,9.7,29.91,15.0,,,,359,40,14.4,93,,5,,50,41,39

82,20020613,46.06066698685,-59.994433201384,0,,0,49,0,14.2,South,55,24.1,,0,7,,,0.00,16,1010.80,,,3Or6HourObs,0,4,,5,,,0,81,2,29.85,0,,3,10,1009,,15,0.6,7,39,1013,,0,5,17,0.0,10,,,,,,29.91,1.0,29.80,15.0,,,,169,40,8.8,100,,4,,59,45,37

83,20020620,46.064848793817994,-60.213787175370996,0,,0,58,0,24.1,SW,29,24.1,,0,10,,,0.00,6,1030.30,,,3Or6HourObs,0,0,,4,,,0,62,0,30.43,8,,3,13,1029,,24,15.0,7,42,1032,,0,7,20,0.0,15,,,,,,30.47,24.1,30.39,15.0,,,,219,45,15.0,87,,6,,75,50,37

84,20020603,46.06066698685,-59.994433201384,0,,0,48,0,23.4,West,54,24.1,,0,10,,,0.00,16,1001.63,,,3Or6HourObs,1,6,,10,,,0,71,4,29.58,0,,2,18,995,,12,10.0,16,44,1010,,0,4,30,0.0,10,,,,,,29.84,16.1,29.38,15.0,,,,266,40,14.5,94,,7,,53,50,36

85,20020617,46.06066698685,-59.994433201384,0,,0,52,0,16.5,WSW,67,24.1,,0,9,,,0.00,14,1011.29,,,3Or6HourObs,0,0,,6,,,0,82,0,29.87,2,,6,18,1008,,15,0.8,9,44,1015,,0,8,30,0.0,11,,,,,,29.97,1.2,29.77,15.0,,,,258,46,10.2,100,,7,,59,48,43

86,20020619,46.06066698685,-59.994433201384,0,,0,52,0,14.0,NNE,34,24.1,,0,7,,,0.00,13,1026.94,,,3Or6HourObs,0,0,,3,,,1,68,0,30.33,2,,0,9,1023,,16,0.1,4,44,1030,,0,4,15,0.0,12,,,,,,30.43,0.2,30.21,15.0,,,,25,39,8.7,100,,7,,60,45,32

87,20020626,46.06066698685,-59.994433201384,0,,0,64,0,24.1,WSW,24,24.1,,0,11,,,0.00,1,1011.43,,,3Or6HourObs,0,9,,9,,,0,55,6,29.87,14,,5,15,1010,,27,15.0,14,48,1012,,0,8,24,0.0,18,,,,,,29.90,24.1,29.83,15.0,,,,239,47,15.0,87,,9,,80,52,41

88,20040515,45.211,-64.3765,0,,0,66,0,,West,52,,,2,18,,,0.00,0,,,,3Or6HourObs,0,0,,4,,,0,75,0,,16,,8,12,,,28,,7,50,,,0,13,18,0.0,19,,,,,,,,,,,,,268,55,,96,,10,,83,64,46

89,20050621,44.60385448177399,-65.396056505875,0,,0,64,0,,WSW,36,,,0,15,,,0.00,2,1014.48,,,3Or6HourObs,0,2,,2,,,0,71,1,29.96,14,,8,6,1010,,27,,3,47,1019,,0,12,9,0.0,18,,,,,,30.11,,29.83,,,,,256,53,,94,,8,,80,58,46

90,20050713,44.60385448177399,-65.396056505875,0,,0,62,0,,West,66,,,0,18,,,0.02,2,1018.96,,,Precip6GroupSynop,0,0,,1,,,0,87,0,30.09,12,,12,4,1018,,21,,2,55,1020,,0,15,6,0.6,17,,,,,,30.12,,30.07,,,,,270,58,,97,,13,,70,65,54

91,20080601,44.991059743995,-64.134490740741,0,,0,62,0,,SW,62,,,0,17,,,0.09,3,,,,HourlyObs,0,0,,6,,,0,85,0,,12,,11,13,,,24,,10,49,,,0,14,20,2.3,16,,,,,,,,,,,,,227,57,,94,,9,,75,63,52

92,20080627,44.991059743995,-64.134490740741,0,,0,62,0,,NW,79,,,0,17,,,0.03,3,,,,Precip6GroupSynop,0,2,,3,,,0,90,1,,12,,13,8,,,19,,4,57,,,0,15,13,0.8,16,,,,,,,,,,,,,321,59,,96,,13,,67,62,55

93,20080626,44.991059743995,-64.134490740741,0,,0,66,0,,WNW,44,,,0,17,,,0.00,0,,,,HourlyObs,0,0,,4,,,0,68,0,,16,,10,10,,,25,,6,54,,,0,13,17,0.0,18,,,,,,,,,,,,,282,56,,86,,12,,77,62,50

94,20080628,44.991059743995,-64.134490740741,0,,0,60,0,,NE,68,,,0,14,,,0.00,4,,,,3Or6HourObs,0,2,,4,,,0,83,1,,10,,12,7,,,19,,6,55,,,0,13,11,0.0,16,,,,,,,,,,,,,49,55,,96,,13,,66,56,53

95,20080630,44.991059743995,-64.134490740741,0,,0,70,0,,South,65,,,4,22,,,0.03,0,,,,Precip6GroupSynop,0,2,,4,,,0,87,1,,20,,14,12,,,28,,6,57,,,0,18,18,0.7,21,,,,,,,,,,,,,178,64,,97,,14,,82,72,56

96,20080630,44.819594,-64.318054,0,,0,70,0,,South,65,,,4,22,,,0.03,0,,,,Precip6GroupSynop,0,2,,4,,,0,87,1,,20,,14,12,,,28,,6,57,,,0,18,18,0.7,21,,,,,,,,,,,,,178,64,,97,,14,,82,72,56

97,20080709,45.060143279203,-64.06204149118,0,,0,75,0,,WSW,42,,,10,22,,,0.00,0,,,,3Or6HourObs,0,0,,4,,,0,73,0,,25,,16,10,,,32,,6,61,,,0,19,17,0.0,24,,,,,,,,,,,,,237,66,,94,,16,,89,72,60

98,20080717,44.991059743995,-64.134490740741,0,,0,70,0,,WSW,37,,,4,16,,,0.00,0,,,,3Or6HourObs,0,2,,3,,,0,67,1,,20,,12,6,,,29,,5,54,,,0,14,9,0.0,20,,,,,,,,,,,,,245,58,,94,,12,,85,62,53

99,20120805,45.639818,-63.247304,0,,0,70,0,14.2,Variable,50,16.0,,5,19,,,0.00,0,1002.00,,,Precip24Synop,1,15,,8,,,0,81,9,29.59,20,,13,15,999,,23,6.0,13,56,1006,,0,16,24,0.0,21,,,,,,29.70,9.0,29.51,10.0,,,,-1,61,9.0,95,,13,,74,66,55

100,20130512,45.041382837086,-64.759887695313,0,,0,62,0,18.9,South,73,24.1,,0,16,,,0.71,4,1006.29,,,Precip6GroupSynop,1,0,,7,,,0,90,0,29.72,12,,13,14,1002,,19,4.0,11,56,1011,,0,15,22,18.0,16,,,,,,29.85,6.4,29.60,15.0,,,,189,59,11.8,100,,13,,67,61,55

101,20130618,44.662216683856,-63.527659416199,0,,0,64,0,,SSW,57,,,0,16,,,0.00,1,,,,3Or6HourObs,0,2,,5,,,0,78,1,,14,,11,15,,,23,,9,55,,,0,14,24,0.0,18,,,,,,,,,,,,,208,57,,100,,13,,73,61,52

102,20130624,44.662216683856,-63.527659416199,0,,0,66,0,,South,71,,,2,20,,,0.03,0,,,,HourlyObs,0,0,,7,,,0,88,0,,16,,14,13,,,24,,10,57,,,0,16,20,0.8,18,,,,,,,,,,,,,175,60,,98,,13,,76,67,56

103,20130819,44.662216683856,-63.527659416199,0,,0,66,0,,SW,65,,,0,16,,,0.00,0,,,,3Or6HourObs,0,0,,6,,,0,77,0,,16,,13,14,,,22,,9,58,,,0,15,22,0.0,18,,,,,,,,,,,,,231,59,,93,,14,,73,62,55

104,20140611,44.6544,-63.5247,0,,0,60,0,,Variable,20,,,0,10,,,0.00,4,1019.50,,,Precip24Synop,0,4,,5,,,0,50,2,30.11,10,,4,10,1017,,22,,8,50,1021,,0,7,17,0.0,16,,,,,,30.16,,30.04,,,,,-1,44,,87,,10,,72,50,38

105,20140629,44.6544,-63.5247,0,,0,62,0,,Variable,41,,,0,13,,,0.00,3,1020.75,,,Precip24Synop,0,2,,2,,,0,56,1,30.15,12,,9,7,1018,,23,,4,54,1023,,0,11,11,0.0,16,,,,,,30.20,,30.07,,,,,-1,52,,68,,12,,74,55,48

106,20140822,44.6544,-63.5247,0,,0,64,0,,Variable,52,,,0,16,,,0.00,2,1019.25,,,Precip24Synop,0,4,,4,,,0,76,2,30.10,14,,13,8,1018,,21,,6,57,1020,,0,14,13,0.0,18,,,,,,30.12,,30.07,,,,,-1,58,,94,,14,,70,61,56

107,20140824,44.6544,-63.5247,0,,0,64,0,,Variable,44,,,0,14,,,0.00,2,1019.50,,,Precip24Synop,0,4,,4,,,0,70,2,30.10,14,,12,10,1019,,21,,6,56,1020,,0,13,17,0.0,17,,,,,,30.12,,30.08,,,,,-1,55,,88,,13,,71,58,53

108,20140901,44.6544,-63.5247,0,,0,70,0,,Variable,72,,,6,20,,,0.00,0,1014.25,,,Precip24Synop,0,2,,2,,,0,87,1,29.96,20,,17,5,1013,,26,,3,62,1015,,0,18,7,0.0,22,,,,,,29.98,,29.93,,,,,-1,66,,96,,17,,79,69,62

109,20140905,44.6544,-63.5247,0,,0,68,0,,Variable,39,,,4,16,,,0.00,0,1018.75,,,Precip24Synop,0,0,,3,,,0,63,0,30.09,18,,12,12,1018,,27,,4,56,1020,,0,14,18,0.0,20,,,,,,30.12,,30.06,,,,,-1,58,,78,,13,,81,62,53

110,20140909,44.6544,-63.5247,0,,0,58,0,,Variable,55,,,0,11,,,0.00,6,1030.25,,,Precip24Synop,0,7,,5,,,0,67,5,30.42,8,,6,9,1028,,19,,7,50,1032,,0,9,15,0.0,14,,,,,,30.48,,30.35,,,,,-1,48,,78,,10,,67,52,43

111,20140925,45.75384,-61.14397,0,,0,54,0,14.7,WSW,12,16.0,,0,6,,,0.00,10,1028.62,,,3Or6HourObs,0,4,,8,,,0,52,2,30.38,4,,-1,17,1023,,21,9.0,12,39,1034,,0,3,28,0.0,12,,,,,,30.54,14.5,30.21,10.0,,,,238,38,9.1,81,,4,,70,43,29

112,20160430,44.89051,-63.25088,0,,0,44,0,24.1,WNW,13,24.1,,0,-1,,,0.00,22,1021.95,,,3Or6HourObs,0,6,,7,,,0,48,4,30.18,0,,-10,14,1020,,14,15.0,12,30,1024,,0,-5,22,0.0,6,,,,,,30.25,24.1,30.14,15.0,,,,290,23,15.0,87,,-1,,57,30,14

113,20160519,44.73681,-63.19289,0,,0,54,0,24.1,SE,55,24.1,,0,8,,,0.00,12,1020.56,,,3Or6HourObs,0,0,,5,,,0,67,0,30.14,4,,5,10,1020,,14,15.0,8,50,1022,,0,6,17,0.0,12,,,,,,30.17,24.1,30.12,15.0,,,,141,43,15.0,76,,10,,57,46,41

114,20160523,45.01263,-63.95897,0,,0,51,0,4.3,ESE,93,16.1,,0,13,,,0.04,14,1010.92,,,Precip6GroupSynop,1,6,,12,,,1,98,4,29.86,1,,7,21,1007,,13,0.2,19,44,1015,,0,10,33,1.0,10,,,,,,29.99,0.4,29.74,10.0,,,,111,51,2.7,100,,7,,56,55,45

115,20180429,44.79609,-63.12638,0,,0,54,0,11.1,North,74,24.1,,0,13,,,0.20,12,1011.06,,,Precip6GroupSynop,1,0,,7,,,1,96,0,29.86,4,,9,17,1007,,14,0.0,11,49,1016,,0,11,28,5.0,12,,,,,,30.00,0.4,29.75,15.0,,,,9,51,6.9,100,,9,,58,55,48

116,20020623,46.702203349569,-61.04851464449099,0,,0,54,0,,Variable,38,,,0,9,,,0.00,12,,,,3Or6HourObs,0,,,,,,0,63,,,4,,2,,,,20,,,39,,,0,6,,0.0,12,,,,,,,,,,,,,-1,42,,88,,4,,68,48,36

117,20020630,44.236168443748,-64.399789095098,0,,0,60,0,13.5,WSW,57,14.5,,0,13,,,0.00,6,1022.70,,,3Or6HourObs,0,4,,6,,,0,80,2,30.20,10,,9,12,1021,,20,2.5,10,50,1024,,0,12,18,0.0,15,,,,,,30.24,4.0,30.14,9.0,,,,254,53,8.4,91,,10,,69,56,48

118,20020403,43.978754180612,-65.441122608201,0,,0,46,0,10.2,South,76,19.3,,0,9,,,0.00,20,1015.04,,,3Or6HourObs,1,7,,12,,,1,90,5,29.98,0,,3,25,1008,,10,0.4,20,41,1020,,0,6,41,0.0,8,,,,,,30.13,0.6,29.78,12.0,,,,176,43,6.3,100,,5,,50,48,37

119,20020414,43.978754180612,-65.441122608201,0,,0,46,0,1.7,SW,100,9.7,,0,10,,,0.00,19,1017.70,,,3Or6HourObs,1,7,,10,,,1,100,5,30.06,0,,5,17,1014,,10,0.1,17,41,1022,,0,8,28,0.0,8,,,,,,30.19,0.2,29.96,6.0,,,,235,47,1.1,100,,5,,50,50,41

120,20040516,46.057269848735,-60.260314622908,0,,0,50,0,23.9,NNW,65,24.1,,0,14,,,0.00,14,1019.50,,,3Or6HourObs,1,0,,12,,,0,76,0,30.11,0,,-1,23,1011,,18,12.0,20,37,1026,,0,4,37,0.0,10,,,,,,30.29,19.3,29.86,15.0,,,,344,39,14.9,88,,3,,64,57,30

121,20050506,45.415110441693,-63.357981790128,0,,0,46,0,,WSW,17,,,0,3,,,0.00,19,1031.57,,,3Or6HourObs,0,0,,3,,,0,58,0,30.47,0,,-3,13,1029,,18,,4,28,1033,,0,-0,20,0.0,8,,,,,,30.51,,30.40,,,,,243,32,,94,,-1,,64,38,26

122,20050710,44.60385448177399,-65.396056505875,0,,0,62,0,,WSW,83,,,0,18,,,0.03,3,1010.26,,,Precip6GroupSynop,0,2,,3,,,0,96,1,29.83,12,,14,5,1008,,20,,4,56,1012,,0,15,7,0.7,17,,,,,,29.90,,29.78,,,,,238,60,,100,,14,,68,64,56

123,20080628,44.991059743995,-64.134490740741,0,,0,60,0,,NE,68,,,0,14,,,0.00,4,,,,3Or6HourObs,0,2,,4,,,0,83,1,,10,,12,7,,,19,,6,55,,,0,13,11,0.0,16,,,,,,,,,,,,,49,55,,96,,13,,66,56,53

124,20130506,46.052859301288,-61.44948387146,0,,0,48,0,14.6,South,27,16.0,,0,5,,,0.00,18,1024.05,,,3Or6HourObs,0,0,,5,,,0,64,0,30.24,0,,-1,16,1022,,19,7.0,8,28,1026,,0,3,26,0.0,9,,,,,,30.29,11.3,30.19,10.0,,,,188,37,9.1,100,,-1,,67,41,30

125,20130616,44.662216683856,-63.527659416199,0,,0,62,0,,SW,41,,,0,13,,,0.00,3,,,,3Or6HourObs,0,2,,9,,,0,65,1,,12,,8,18,,,22,,15,53,,,0,10,30,0.0,17,,,,,,,,,,,,,236,50,,94,,12,,71,55,46

126,20130716,44.662216683856,-63.527659416199,0,,0,75,0,,NNW,39,,,10,19,,,0.00,0,,,,3Or6HourObs,0,4,,7,,,0,62,2,,25,,12,17,,,28,,11,64,,,0,17,28,0.0,24,,,,,,,,,,,,,339,62,,83,,18,,84,67,53

127,20130718,44.662216683856,-63.527659416199,0,,0,74,0,,West,29,,,9,20,,,0.11,0,,,,HourlyObs,0,0,,8,,,0,72,0,,24,,9,20,,,28,,13,65,,,0,16,32,2.8,23,,,,,,,,,,,,,260,61,,98,,18,,83,68,48

128,20140611,44.6544,-63.5247,0,,0,60,0,,Variable,20,,,0,10,,,0.00,4,1019.50,,,Precip24Synop,0,4,,5,,,0,50,2,30.11,10,,4,10,1017,,22,,8,50,1021,,0,7,17,0.0,16,,,,,,30.16,,30.04,,,,,-1,44,,87,,10,,72,50,38

129,20140701,44.879346202633,-63.482040405273,0,,0,72,0,24.1,SW,54,24.1,,6,20,,,0.00,0,1010.88,,,3Or6HourObs,0,7,,9,,,0,76,5,29.85,22,,15,16,1010,,28,15.0,14,61,1012,,0,18,26,0.0,22,,,,,,29.89,24.1,29.82,15.0,,,,217,64,15.0,94,,16,,82,68,59

130,20150509,46.052859301288,-61.44948387146,0,,0,36,0,14.7,South,43,16.0,,0,4,,,0.08,29,1028.82,,,Precip6GroupSynop,1,0,,6,,,0,69,0,30.38,0,,-4,15,1024,,9,9.0,9,24,1032,,0,-1,24,2.0,2,,,,,,30.48,14.5,30.24,10.0,,,,170,30,9.1,100,,-4,,48,39,25

131,20150620,44.67258,-63.31816,0,,0,58,0,,Variable,31,,,0,11,,,0.00,6,1018.75,,,Precip24Synop,0,6,,4,,,0,64,4,30.09,8,,6,10,1016,,19,,7,51,1020,,0,9,17,0.0,14,,,,,,30.12,,30.01,,,,,-1,48,,93,,10,,66,52,42

132,20150628,44.70729,-63.68016

133,20160628,43.77092,-65.32739,0,,0,56,0,,Variable,91,,,0,14,,,0.00,10,1020.12,,,Precip24Synop,0,11,,9,,,0,97,7,30.13,6,,11,14,1019,,15,,15,51,1021,,0,12,22,0.0,12,,,,,,30.15,,30.09,,,,,-1,54,,100,,10,,60,57,52

134,20180503,44.66755,-63.52727,0,,0,56,0,,Variable,46,,,0,11,,,0.00,10,1012.62,,,Precip24Synop,0,4,,6,,,0,67,2,29.91,6,,7,14,1008,,15,,9,46,1016,,0,8,22,0.0,13,,,,,,30.02,,29.77,,,,,-1,47,,90,,8,,59,52,44

135,20050713,44.60385448177399,-65.396056505875,0,,0,62,0,,West,66,,,0,18,,,0.02,2,1018.96,,,Precip6GroupSynop,0,0,,1,,,0,87,0,30.09,12,,12,4,1018,,21,,2,55,1020,,0,15,6,0.6,17,,,,,,30.12,,30.07,,,,,270,58,,97,,13,,70,65,54

136,20070420,44.355035868170006,-64.855736626519,0,,0,42,0,,NNE,15,,,0,-2,,,0.00,22,1015.14,,,3Or6HourObs,0,0,,3,,,0,56,0,29.98,0,,-7,7,1014,,15,,6,26,1016,,0,-4,11,0.0,6,,,,,,30.02,,29.96,,,,,24,25,,96,,-3,,59,29,20

137,20080606,44.991059743995,-64.134490740741,0,,0,53,0,,West,27,,,0,7,,,0.00,12,,,,3Or6HourObs,0,0,,3,,,0,65,0,,3,,1,9,,,20,,5,38,,,0,4,15,0.0,12,,,,,,,,,,,,,264,40,,95,,3,,68,45,34

138,20130625,44.662216683856,-63.527659416199,0,,0,71,0,,SSE,50,,,6,20,,,0.00,0,,,,3Or6HourObs,0,0,,4,,,0,77,0,,21,,14,14,,,28,,6,59,,,0,16,22,0.0,22,,,,,,,,,,,,,158,62,,97,,15,,83,68,58

139,20130704,44.662216683856,-63.527659416199,0,,0,74,0,,WNW,45,,,8,20,,,0.00,0,,,,3Or6HourObs,0,0,,6,,,0,74,0,,24,,16,17,,,30,,9,61,,,0,18,28,0.0,23,,,,,,,,,,,,,289,64,,99,,16,,86,68,61

140,20120622,45.174046938309004,-64.56419372558601,0,,0,63,0,,SSE,58,,,0,16,,,0.00,2,1009.08,,,3Or6HourObs,0,0,,3,,,0,80,0,29.80,13,,11,6,1008,,23,,4,52,1011,,0,14,9,0.0,17,,,,,,29.85,,29.77,,,,,168,58,,97,,11,,74,61,52

141,20000922,43.190000000000,-80.380000000000,0,,0,48,0,19.3,ESE,54,24.1,,0,7,,,0.00,17,1022.34,,,3Or6HourObs,0,0,,3,,,1,72,0,30.19,0,,3,12,1020,,14,0.8,5,39,1024,,0,5,18,0.0,9,,,,,,30.23,1.2,30.13,15.0,,,,112,41,12.0,100,,4,,57,45,37

142,20001011,44.813333333333,-76.840833333333,0,,0,53,0,24.1,West,37,24.1,,0,10,,,0.00,12,1017.71,,,3Or6HourObs,0,11,,9,,,0,62,7,30.06,3,,3,15,1013,,18,15.0,15,42,1022,,0,5,24,0.0,12,,,,,,30.17,24.1,29.92,15.0,,,,281,41,15.0,93,,6,,64,50,37

143,20001017,44.813333333333,-76.840833333333,0,,0,50,0,16.2,ENE,82,24.1,,0,11,,,0.00,16,1023.11,,,3Or6HourObs,1,6,,5,,,0,91,4,30.22,0,,8,9,1021,,13,4.0,8,46,1025,,0,9,15,0.0,10,,,,,,30.27,6.4,30.15,15.0,,,,66,49,10.0,100,,8,,55,52,46

144,20010430,43.464166666667,-79.802777777700,0,,0,59,0,14.5,SE,21,14.5,,0,4,,,0.00,6,1025.50,,,3Or6HourObs,0,2,,3,,,0,51,1,30.29,9,,-1,13,1021,,24,9.0,5,43,1029,,0,1,20,0.0,15,,,,,,30.40,14.5,30.14,9.0,,,,128,35,9.0,70,,6,,75,39,30

145,20010501,44.813333333333,-76.840833333333,0,,0,50,0,24.1,South,51,24.1,,0,7,,,0.00,14,1017.69,,,3Or6HourObs,0,0,,5,,,0,65,0,30.06,0,,3,9,1016,,15,15.0,8,42,1020,,0,5,15,0.0,10,,,,,,30.12,24.1,29.99,15.0,,,,179,41,15.0,81,,6,,59,45,37

146,20010509,44.813333333333,-76.840833333333,0,,0,54,0,10.3,SSW,72,24.1,,0,11,,,0.00,12,1021.20,,,3Or6HourObs,0,4,,6,,,1,90,2,30.16,4,,9,12,1019,,15,0.1,9,48,1024,,0,10,18,0.0,12,,,,,,30.23,0.2,30.09,15.0,,,,199,50,6.4,100,,9,,59,52,48

147,20010509,43.447222222222,-79.881111111111,0,,0,64,0,14.5,WSW,28,14.5,,0,9,,,0.00,2,1020.90,,,3Or6HourObs,0,6,,6,,,0,55,4,30.15,14,,4,14,1019,,23,9.0,9,54,1023,,0,7,22,0.0,18,,,,,,30.20,14.5,30.09,9.0,,,,237,45,9.0,81,,12,,73,49,38

148,20010511,43.258055555556,-79.663888888889,0,,0,67,0,14.4,WSW,45,14.5,,2,15,,,0.00,0,1012.25,,,3Or6HourObs,0,4,,5,,,0,60,2,29.89,17,,7,12,1011,,23,8.0,8,61,1014,,0,11,18,0.0,20,,,,,,29.96,12.9,29.85,9.0,,,,258,52,9.0,84,,16,,73,60,44

149,20010525,43.447222222222,-79.881111111111,0,,0,52,0,13.9,NE,77,14.5,,0,11,,,0.00,14,1013.63,,,3Or6HourObs,0,4,,7,,,0,84,2,29.93,2,,6,18,1013,,13,6.0,11,48,1015,,0,8,30,0.0,11,,,,,,29.97,9.7,29.91,9.0,,,,44,47,8.6,86,,9,,55,52,43

150,20010524,44.813333333333,-76.840833333333,0,,0,62,0,18.8,East,68,24.1,,0,16,,,0.00,3,1015.41,,,3Or6HourObs,1,6,,8,,,0,82,4,29.99,12,,12,15,1014,,21,1.5,12,55,1017,,0,13,24,0.0,17,,,,,,30.03,2.4,29.95,15.0,,,,97,56,11.7,94,,13,,69,61,54

151,20010531,43.447222222222,-79.881111111111,0,,0,55,0,14.5,SW,27,14.5,,0,5,,,0.00,10,1019.17,,,3Or6HourObs,0,4,,5,,,0,50,2,30.10,5,,-2,13,1016,,19,9.0,9,44,1021,,0,2,20,0.0,13,,,,,,30.16,14.5,30.02,9.0,,,,227,35,9.0,72,,7,,66,41,29

152,20010625,44.304444444444,-79.069444444444,0,,0,65,0,,SW,66,,,0,20,,,0.00,0,1024.57,,,3Or6HourObs,0,0,,3,,,0,78,0,30.26,15,,12,10,1023,,24,,5,55,1026,,0,15,17,0.0,18,,,,,,30.30,,30.21,,,,,226,60,,95,,13,,75,68,54

153,20010712,44.813333333333,-76.840833333333,0,,0,62,0,24.1,WNW,50,24.1,,0,11,,,0.00,3,1010.87,,,3Or6HourObs,0,7,,9,,,0,64,5,29.86,12,,10,16,1010,,22,15.0,14,53,1012,,0,10,26,0.0,17,,,,,,29.88,24.1,29.83,15.0,,,,297,51,15.0,88,,12,,71,52,50

154,20010719,44.813333333333,-76.840833333333,0,,0,72,0,24.1,ESE,39,24.1,,7,17,,,0.00,0,1020.77,,,3Or6HourObs,0,0,,6,,,0,58,0,30.15,22,,13,13,1020,,28,15.0,10,62,1022,,0,15,20,0.0,22,,,,,,30.18,24.1,30.11,15.0,,,,115,59,15.0,82,,17,,82,63,55

155,20010729,43.416666666667,-79.816666666660,0,,0,68,0,14.5,ENE,61,14.5,,4,17,,,0.00,0,1017.34,,,3Or6HourObs,0,7,,7,,,0,77,5,30.05,18,,14,12,1017,,22,9.0,12,65,1018,,0,16,18,0.0,20,,,,,,30.08,14.5,30.02,9.0,,,,61,60,9.0,87,,18,,72,63,57

156,20010810,43.464166666667,-79.802777777700,0,,0,76,0,14.5,WNW,28,14.5,,11,23,,,0.00,0,1011.51,,,3Or6HourObs,0,6,,7,,,0,52,4,29.87,26,,7,16,1007,,28,9.0,12,68,1017,,0,13,26,0.0,24,,,,,,30.04,14.5,29.74,9.0,,,,295,56,9.0,82,,20,,82,73,44

157,20010816,43.447222222222,-79.881111111111,0,,0,71,0,14.5,ENE,60,14.5,,6,20,,,0.00,0,1013.13,,,3Or6HourObs,0,2,,4,,,0,75,1,29.92,21,,13,14,1010,,23,9.0,7,69,1015,,0,17,22,0.0,22,,,,,,29.98,14.5,29.82,9.0,,,,60,63,9.0,88,,20,,73,68,56

158,20010827,43.262500000000,-79.701944444445,0,,0,72,0,14.5,WSW,26,14.5,,7,17,,,0.00,0,1011.58,,,3Or6HourObs,0,6,,5,,,0,62,4,29.88,22,,6,12,1010,,27,9.0,7,63,1013,,0,14,18,0.0,22,,,,,,29.93,14.5,29.83,9.0,,,,253,57,9.0,87,,17,,81,62,44

159,20010914,43.262500000000,-79.701944444445,0,,0,55,0,14.5,NE,45,14.5,,0,7,,,0.00,10,1027.01,,,3Or6HourObs,0,9,,11,,,0,61,6,30.33,5,,4,16,1025,,16,9.0,17,48,1029,,0,5,26,0.0,12,,,,,,30.39,14.5,30.28,9.0,,,,50,41,9.0,81,,9,,62,44,38

160,20010914,43.258055555556,-79.663888888889,0,,0,55,0,14.5,NE,45,14.5,,0,7,,,0.00,10,1027.01,,,3Or6HourObs,0,9,,11,,,0,61,6,30.33,5,,4,16,1025,,16,9.0,17,48,1029,,0,5,26,0.0,12,,,,,,30.39,14.5,30.28,9.0,,,,50,41,9.0,81,,9,,62,44,38

161,20010914,43.262500000000,-79.701944444445,0,,0,55,0,14.5,NE,45,14.5,,0,7,,,0.00,10,1027.01,,,3Or6HourObs,0,9,,11,,,0,61,6,30.33,5,,4,16,1025,,16,9.0,17,48,1029,,0,5,26,0.0,12,,,,,,30.39,14.5,30.28,9.0,,,,50,41,9.0,81,,9,,62,44,38

162,20010924,43.428611111111,-79.751388888889,0,,0,58,0,14.5,West,66,14.5,,0,15,,,0.00,7,1009.54,,,3Or6HourObs,0,4,,5,,,0,75,2,29.82,8,,5,15,1008,,19,9.0,8,49,1011,,0,12,24,0.0,14,,,,,,29.85,14.5,29.78,9.0,,,,278,53,9.0,84,,9,,66,59,42

163,20010927,44.813333333333,-76.840833333333,0,,0,52,0,19.0,NNE,77,24.1,,0,10,,,0.00,14,1012.13,,,3Or6HourObs,1,0,,4,,,0,91,0,29.89,2,,8,8,1010,,12,5.0,7,50,1015,,0,9,13,0.0,11,,,,,,29.96,8.0,29.83,15.0,,,,32,49,11.8,100,,10,,53,50,46

164,20010928,44.813333333333,-76.840833333333,0,,0,50,0,19.2,North,82,24.1,,0,10,,,0.00,14,1019.85,,,3Or6HourObs,1,7,,7,,,0,90,5,30.12,0,,8,13,1016,,12,6.0,12,46,1022,,0,9,20,0.0,10,,,,,,30.19,9.7,30.02,15.0,,,,10,48,11.9,100,,8,,53,50,46

